date,subsidy_unscaled,subsidy_monthly,isPartial,scale,subsidy
2008-09-07,39,39,False,0.39,15.21
2008-09-08,47,47,False,0.47,22.09
2008-09-09,45,45,False,0.45,20.25
2008-09-10,33,33,False,0.33,10.89
2008-09-11,47,47,False,0.47,22.09
2008-09-12,49,49,False,0.49,24.009999999999998
2008-09-13,39,39,False,0.39,15.21
2008-09-14,0,0,False,0.0,0.0
2008-09-15,54,54,False,0.54,29.160000000000004
2008-09-16,100,100,False,1.0,100.0
2008-09-17,40,40,False,0.4,16.0
2008-09-18,48,48,False,0.48,23.04
2008-09-19,58,58,False,0.58,33.64
2008-09-20,41,41,False,0.41,16.81
2008-09-21,70,70,False,0.7,49.0
2008-09-22,59,59,False,0.59,34.809999999999995
2008-09-23,46,46,False,0.46,21.16
2008-09-24,13,13,False,0.13,1.69
2008-09-25,40,40,False,0.4,16.0
2008-09-26,50,50,False,0.5,25.0
2008-09-27,60,60,False,0.6,36.0
2008-09-28,68,68,False,0.68,46.24
2008-09-29,39,39,False,0.39,15.21
2008-09-30,58,58,False,0.58,33.64
2008-10-01,27,27,False,0.27,7.290000000000001
2008-10-02,100,100,False,1.0,100.0
2008-10-03,22,22,False,0.22,4.84
2008-10-04,21,21,False,0.21,4.41
2008-10-05,0,0,False,0.0,0.0
2008-10-06,54,54,False,0.54,29.160000000000004
2008-10-07,59,59,False,0.59,34.809999999999995
2008-10-08,65,65,False,0.65,42.25
2008-10-09,47,47,False,0.47,22.09
2008-10-10,21,21,False,0.21,4.41
2008-10-11,88,88,False,0.88,77.44
2008-10-12,75,75,False,0.75,56.25
2008-10-13,58,58,False,0.58,33.64
2008-10-14,60,60,False,0.6,36.0
2008-10-15,46,46,False,0.46,21.16
2008-10-16,27,27,False,0.27,7.290000000000001
2008-10-17,37,37,False,0.37,13.69
2008-10-18,43,43,False,0.43,18.49
2008-10-19,53,53,False,0.53,28.09
2008-10-20,41,41,False,0.41,16.81
2008-10-21,56,56,False,0.56,31.360000000000003
2008-10-22,47,47,False,0.47,22.09
2008-10-23,62,62,False,0.62,38.44
2008-10-24,29,29,False,0.29,8.41
2008-10-25,31,31,False,0.31,9.61
2008-10-26,63,63,False,0.63,39.69
2008-10-27,67,67,False,0.67,44.89
2008-10-28,50,50,False,0.5,25.0
2008-10-29,56,56,False,0.56,31.360000000000003
2008-10-30,49,49,False,0.49,24.009999999999998
2008-10-31,31,31,False,0.31,9.61
2008-11-01,26,26,False,0.26,6.76
2008-11-02,47,47,False,0.47,22.09
2008-11-03,44,44,False,0.44,19.36
2008-11-04,62,62,False,0.62,38.44
2008-11-05,81,81,False,0.81,65.61
2008-11-06,85,85,False,0.85,72.25
2008-11-07,57,57,False,0.57,32.489999999999995
2008-11-08,81,81,False,0.81,65.61
2008-11-09,35,35,False,0.35,12.25
2008-11-10,62,62,False,0.62,38.44
2008-11-11,70,70,False,0.7,49.0
2008-11-12,84,84,False,0.84,70.56
2008-11-13,100,100,False,1.0,100.0
2008-11-14,49,49,False,0.49,24.009999999999998
2008-11-15,23,23,False,0.23,5.29
2008-11-16,46,46,False,0.46,21.16
2008-11-17,62,62,False,0.62,38.44
2008-11-18,46,46,False,0.46,21.16
2008-11-19,94,94,False,0.94,88.36
2008-11-20,96,96,False,0.96,92.16
2008-11-21,65,65,False,0.65,42.25
2008-11-22,23,23,False,0.23,5.29
2008-11-23,92,92,False,0.92,84.64
2008-11-24,54,54,False,0.54,29.160000000000004
2008-11-25,85,85,False,0.85,72.25
2008-11-26,60,60,False,0.6,36.0
2008-11-27,25,25,False,0.25,6.25
2008-11-28,22,22,False,0.22,4.84
2008-11-29,47,47,False,0.47,22.09
2008-11-30,78,78,False,0.78,60.84
2008-12-01,20,20,False,0.2,4.0
2008-12-02,100,100,False,1.0,100.0
2008-12-03,20,20,False,0.2,4.0
2008-12-04,82,82,False,0.82,67.24
2008-12-05,51,51,False,0.51,26.01
2008-12-06,41,41,False,0.41,16.81
2008-12-07,51,51,False,0.51,26.01
2008-12-08,34,34,False,0.34,11.56
2008-12-09,61,61,False,0.61,37.21
2008-12-10,88,88,False,0.88,77.44
2008-12-11,77,77,False,0.77,59.29
2008-12-12,30,30,False,0.3,9.0
2008-12-13,21,21,False,0.21,4.41
2008-12-14,32,32,False,0.32,10.24
2008-12-15,77,77,False,0.77,59.29
2008-12-16,62,62,False,0.62,38.44
2008-12-17,14,14,False,0.14,1.9600000000000002
2008-12-18,44,44,False,0.44,19.36
2008-12-19,32,32,False,0.32,10.24
2008-12-20,44,44,False,0.44,19.36
2008-12-21,35,35,False,0.35,12.25
2008-12-22,32,32,False,0.32,10.24
2008-12-23,34,34,False,0.34,11.56
2008-12-24,31,31,False,0.31,9.61
2008-12-25,30,30,False,0.3,9.0
2008-12-26,56,56,False,0.56,31.360000000000003
2008-12-27,0,0,False,0.0,0.0
2008-12-28,24,24,False,0.24,5.76
2008-12-29,51,51,False,0.51,26.01
2008-12-30,66,66,False,0.66,43.56
2008-12-31,27,27,False,0.27,7.290000000000001
2009-01-01,74,74,False,0.74,54.76
2009-01-02,52,52,False,0.52,27.04
2009-01-03,61,61,False,0.61,37.21
2009-01-04,41,41,False,0.41,16.81
2009-01-05,70,70,False,0.7,49.0
2009-01-06,82,82,False,0.82,67.24
2009-01-07,41,41,False,0.41,16.81
2009-01-08,48,48,False,0.48,23.04
2009-01-09,57,57,False,0.57,32.489999999999995
2009-01-10,20,20,False,0.2,4.0
2009-01-11,20,20,False,0.2,4.0
2009-01-12,40,40,False,0.4,16.0
2009-01-13,93,93,False,0.93,86.49000000000001
2009-01-14,54,54,False,0.54,29.160000000000004
2009-01-15,61,61,False,0.61,37.21
2009-01-16,42,42,False,0.42,17.64
2009-01-17,40,40,False,0.4,16.0
2009-01-18,21,21,False,0.21,4.41
2009-01-19,30,30,False,0.3,9.0
2009-01-20,27,27,False,0.27,7.290000000000001
2009-01-21,100,100,False,1.0,100.0
2009-01-22,94,94,False,0.94,88.36
2009-01-23,55,55,False,0.55,30.250000000000004
2009-01-24,38,38,False,0.38,14.44
2009-01-25,49,49,False,0.49,24.009999999999998
2009-01-26,26,26,False,0.26,6.76
2009-01-27,71,71,False,0.71,50.41
2009-01-28,26,26,False,0.26,6.76
2009-01-29,87,87,False,0.87,75.69
2009-01-30,42,42,False,0.42,17.64
2009-01-31,48,48,False,0.48,23.04
2009-02-01,26,26,False,0.26,6.76
2009-02-02,40,40,False,0.4,16.0
2009-02-03,30,30,False,0.3,9.0
2009-02-04,38,38,False,0.38,14.44
2009-02-05,43,43,False,0.43,18.49
2009-02-06,41,41,False,0.41,16.81
2009-02-07,32,32,False,0.32,10.24
2009-02-08,26,26,False,0.26,6.76
2009-02-09,43,43,False,0.43,18.49
2009-02-10,46,46,False,0.46,21.16
2009-02-11,81,81,False,0.81,65.61
2009-02-12,44,44,False,0.44,19.36
2009-02-13,46,46,False,0.46,21.16
2009-02-14,26,26,False,0.26,6.76
2009-02-15,41,41,False,0.41,16.81
2009-02-16,33,33,False,0.33,10.89
2009-02-17,65,65,False,0.65,42.25
2009-02-18,93,93,False,0.93,86.49000000000001
2009-02-19,99,99,False,0.99,98.01
2009-02-20,45,45,False,0.45,20.25
2009-02-21,77,77,False,0.77,59.29
2009-02-22,51,51,False,0.51,26.01
2009-02-23,100,100,False,1.0,100.0
2009-02-24,72,72,False,0.72,51.839999999999996
2009-02-25,43,43,False,0.43,18.49
2009-02-26,100,100,False,1.0,100.0
2009-02-27,63,63,False,0.63,39.69
2009-02-28,75,75,False,0.75,56.25
2009-03-01,11,11,False,0.11,1.21
2009-03-02,92,92,False,0.92,84.64
2009-03-03,39,39,False,0.39,15.21
2009-03-04,62,62,False,0.62,38.44
2009-03-05,70,70,False,0.7,49.0
2009-03-06,42,42,False,0.42,17.64
2009-03-07,12,12,False,0.12,1.44
2009-03-08,24,24,False,0.24,5.76
2009-03-09,62,62,False,0.62,38.44
2009-03-10,70,70,False,0.7,49.0
2009-03-11,70,70,False,0.7,49.0
2009-03-12,63,63,False,0.63,39.69
2009-03-13,42,42,False,0.42,17.64
2009-03-14,47,47,False,0.47,22.09
2009-03-15,24,24,False,0.24,5.76
2009-03-16,71,71,False,0.71,50.41
2009-03-17,87,87,False,0.87,75.69
2009-03-18,56,56,False,0.56,31.360000000000003
2009-03-19,71,71,False,0.71,50.41
2009-03-20,67,67,False,0.67,44.89
2009-03-21,36,36,False,0.36,12.959999999999999
2009-03-22,47,47,False,0.47,22.09
2009-03-23,100,100,False,1.0,100.0
2009-03-24,53,53,False,0.53,28.09
2009-03-25,54,54,False,0.54,29.160000000000004
2009-03-26,62,62,False,0.62,38.44
2009-03-27,58,58,False,0.58,33.64
2009-03-28,46,46,False,0.46,21.16
2009-03-29,12,12,False,0.12,1.44
2009-03-30,46,46,False,0.46,21.16
2009-03-31,76,76,False,0.76,57.76
2009-04-01,65,65,False,0.65,42.25
2009-04-02,71,71,False,0.71,50.41
2009-04-03,46,46,False,0.46,21.16
2009-04-04,25,25,False,0.25,6.25
2009-04-05,42,42,False,0.42,17.64
2009-04-06,97,97,False,0.97,94.09
2009-04-07,43,43,False,0.43,18.49
2009-04-08,51,51,False,0.51,26.01
2009-04-09,74,74,False,0.74,54.76
2009-04-10,59,59,False,0.59,34.809999999999995
2009-04-11,66,66,False,0.66,43.56
2009-04-12,46,46,False,0.46,21.16
2009-04-13,66,66,False,0.66,43.56
2009-04-14,100,100,False,1.0,100.0
2009-04-15,53,53,False,0.53,28.09
2009-04-16,71,71,False,0.71,50.41
2009-04-17,89,89,False,0.89,79.21000000000001
2009-04-18,60,60,False,0.6,36.0
2009-04-19,25,25,False,0.25,6.25
2009-04-20,16,16,False,0.16,2.56
2009-04-21,42,42,False,0.42,17.64
2009-04-22,86,86,False,0.86,73.96
2009-04-23,49,49,False,0.49,24.009999999999998
2009-04-24,78,78,False,0.78,60.84
2009-04-25,35,35,False,0.35,12.25
2009-04-26,17,17,False,0.17,2.89
2009-04-27,85,85,False,0.85,72.25
2009-04-28,32,32,False,0.32,10.24
2009-04-29,90,90,False,0.9,81.0
2009-04-30,48,48,False,0.48,23.04
2009-05-01,58,58,False,0.58,33.64
2009-05-02,51,51,False,0.51,26.01
2009-05-03,30,30,False,0.3,9.0
2009-05-04,39,39,False,0.39,15.21
2009-05-05,71,71,False,0.71,50.41
2009-05-06,78,78,False,0.78,60.84
2009-05-07,88,88,False,0.88,77.44
2009-05-08,59,59,False,0.59,34.809999999999995
2009-05-09,53,53,False,0.53,28.09
2009-05-10,44,44,False,0.44,19.36
2009-05-11,41,41,False,0.41,16.81
2009-05-12,78,78,False,0.78,60.84
2009-05-13,98,98,False,0.98,96.03999999999999
2009-05-14,27,27,False,0.27,7.290000000000001
2009-05-15,86,86,False,0.86,73.96
2009-05-16,62,62,False,0.62,38.44
2009-05-17,52,52,False,0.52,27.04
2009-05-18,79,79,False,0.79,62.410000000000004
2009-05-19,72,72,False,0.72,51.839999999999996
2009-05-20,40,40,False,0.4,16.0
2009-05-21,62,62,False,0.62,38.44
2009-05-22,61,61,False,0.61,37.21
2009-05-23,33,33,False,0.33,10.89
2009-05-24,23,23,False,0.23,5.29
2009-05-25,100,100,False,1.0,100.0
2009-05-26,80,80,False,0.8,64.0
2009-05-27,59,59,False,0.59,34.809999999999995
2009-05-28,74,74,False,0.74,54.76
2009-05-29,51,51,False,0.51,26.01
2009-05-30,64,64,False,0.64,40.96
2009-05-31,54,54,False,0.54,29.160000000000004
2009-06-01,70,70,False,0.7,49.0
2009-06-02,95,95,False,0.95,90.25
2009-06-03,62,62,False,0.62,38.44
2009-06-04,78,78,False,0.78,60.84
2009-06-05,67,67,False,0.67,44.89
2009-06-06,66,66,False,0.66,43.56
2009-06-07,55,55,False,0.55,30.250000000000004
2009-06-08,28,28,False,0.28,7.840000000000001
2009-06-09,75,75,False,0.75,56.25
2009-06-10,97,97,False,0.97,94.09
2009-06-11,64,64,False,0.64,40.96
2009-06-12,53,53,False,0.53,28.09
2009-06-13,66,66,False,0.66,43.56
2009-06-14,45,45,False,0.45,20.25
2009-06-15,57,57,False,0.57,32.489999999999995
2009-06-16,85,85,False,0.85,72.25
2009-06-17,71,71,False,0.71,50.41
2009-06-18,57,57,False,0.57,32.489999999999995
2009-06-19,76,76,False,0.76,57.76
2009-06-20,66,66,False,0.66,43.56
2009-06-21,80,80,False,0.8,64.0
2009-06-22,42,42,False,0.42,17.64
2009-06-23,63,63,False,0.63,39.69
2009-06-24,50,50,False,0.5,25.0
2009-06-25,100,100,False,1.0,100.0
2009-06-26,76,76,False,0.76,57.76
2009-06-27,79,79,False,0.79,62.410000000000004
2009-06-28,68,68,False,0.68,46.24
2009-06-29,86,86,False,0.86,73.96
2009-06-30,64,64,False,0.64,40.96
2009-07-01,57,57,False,0.57,32.489999999999995
2009-07-02,59,59,False,0.59,34.809999999999995
2009-07-03,43,43,False,0.43,18.49
2009-07-04,32,32,False,0.32,10.24
2009-07-05,55,55,False,0.55,30.250000000000004
2009-07-06,51,51,False,0.51,26.01
2009-07-07,49,49,False,0.49,24.009999999999998
2009-07-08,49,49,False,0.49,24.009999999999998
2009-07-09,82,82,False,0.82,67.24
2009-07-10,54,54,False,0.54,29.160000000000004
2009-07-11,38,38,False,0.38,14.44
2009-07-12,40,40,False,0.4,16.0
2009-07-13,62,62,False,0.62,38.44
2009-07-14,79,79,False,0.79,62.410000000000004
2009-07-15,75,75,False,0.75,56.25
2009-07-16,44,44,False,0.44,19.36
2009-07-17,61,61,False,0.61,37.21
2009-07-18,48,48,False,0.48,23.04
2009-07-19,50,50,False,0.5,25.0
2009-07-20,56,56,False,0.56,31.360000000000003
2009-07-21,60,60,False,0.6,36.0
2009-07-22,80,80,False,0.8,64.0
2009-07-23,69,69,False,0.69,47.61
2009-07-24,53,53,False,0.53,28.09
2009-07-25,47,47,False,0.47,22.09
2009-07-26,19,19,False,0.19,3.61
2009-07-27,67,67,False,0.67,44.89
2009-07-28,42,42,False,0.42,17.64
2009-07-29,98,98,False,0.98,96.03999999999999
2009-07-30,100,100,False,1.0,100.0
2009-07-31,53,53,False,0.53,28.09
2009-08-01,55,55,False,0.55,30.250000000000004
2009-08-02,71,71,False,0.71,50.41
2009-08-03,27,27,False,0.27,7.290000000000001
2009-08-04,35,35,False,0.35,12.25
2009-08-05,72,72,False,0.72,51.839999999999996
2009-08-06,64,64,False,0.64,40.96
2009-08-07,20,20,False,0.2,4.0
2009-08-08,41,41,False,0.41,16.81
2009-08-09,0,0,False,0.0,0.0
2009-08-10,18,18,False,0.18,3.2399999999999998
2009-08-11,35,35,False,0.35,12.25
2009-08-12,53,53,False,0.53,28.09
2009-08-13,36,36,False,0.36,12.959999999999999
2009-08-14,19,19,False,0.19,3.61
2009-08-15,27,27,False,0.27,7.290000000000001
2009-08-16,42,42,False,0.42,17.64
2009-08-17,100,100,False,1.0,100.0
2009-08-18,61,61,False,0.61,37.21
2009-08-19,18,18,False,0.18,3.2399999999999998
2009-08-20,9,9,False,0.09,0.8099999999999999
2009-08-21,47,47,False,0.47,22.09
2009-08-22,0,0,False,0.0,0.0
2009-08-23,27,27,False,0.27,7.290000000000001
2009-08-24,62,62,False,0.62,38.44
2009-08-25,34,34,False,0.34,11.56
2009-08-26,26,26,False,0.26,6.76
2009-08-27,89,89,False,0.89,79.21000000000001
2009-08-28,37,37,False,0.37,13.69
2009-08-29,13,13,False,0.13,1.69
2009-08-30,13,13,False,0.13,1.69
2009-08-31,9,9,False,0.09,0.8099999999999999
2009-09-01,65,65,False,0.65,42.25
2009-09-02,47,47,False,0.47,22.09
2009-09-03,58,58,False,0.58,33.64
2009-09-04,36,36,False,0.36,12.959999999999999
2009-09-05,29,29,False,0.29,8.41
2009-09-06,30,30,False,0.3,9.0
2009-09-07,65,65,False,0.65,42.25
2009-09-08,55,55,False,0.55,30.250000000000004
2009-09-09,32,32,False,0.32,10.24
2009-09-10,83,83,False,0.83,68.89
2009-09-11,34,34,False,0.34,11.56
2009-09-12,14,14,False,0.14,1.9600000000000002
2009-09-13,20,20,False,0.2,4.0
2009-09-14,32,32,False,0.32,10.24
2009-09-15,72,72,False,0.72,51.839999999999996
2009-09-16,50,50,False,0.5,25.0
2009-09-17,69,69,False,0.69,47.61
2009-09-18,44,44,False,0.44,19.36
2009-09-19,21,21,False,0.21,4.41
2009-09-20,69,69,False,0.69,47.61
2009-09-21,68,68,False,0.68,46.24
2009-09-22,44,44,False,0.44,19.36
2009-09-23,100,100,False,1.0,100.0
2009-09-24,82,82,False,0.82,67.24
2009-09-25,39,39,False,0.39,15.21
2009-09-26,28,28,False,0.28,7.840000000000001
2009-09-27,41,41,False,0.41,16.81
2009-09-28,54,54,False,0.54,29.160000000000004
2009-09-29,81,81,False,0.81,65.61
2009-09-30,40,40,False,0.4,16.0
2009-10-01,88,88,False,0.88,77.44
2009-10-02,45,45,False,0.45,20.25
2009-10-03,55,55,False,0.55,30.250000000000004
2009-10-04,82,82,False,0.82,67.24
2009-10-05,100,100,False,1.0,100.0
2009-10-06,63,63,False,0.63,39.69
2009-10-07,40,40,False,0.4,16.0
2009-10-08,55,55,False,0.55,30.250000000000004
2009-10-09,44,44,False,0.44,19.36
2009-10-10,28,28,False,0.28,7.840000000000001
2009-10-11,35,35,False,0.35,12.25
2009-10-12,75,75,False,0.75,56.25
2009-10-13,80,80,False,0.8,64.0
2009-10-14,63,63,False,0.63,39.69
2009-10-15,63,63,False,0.63,39.69
2009-10-16,78,78,False,0.78,60.84
2009-10-17,0,0,False,0.0,0.0
2009-10-18,47,47,False,0.47,22.09
2009-10-19,72,72,False,0.72,51.839999999999996
2009-10-20,49,49,False,0.49,24.009999999999998
2009-10-21,99,99,False,0.99,98.01
2009-10-22,41,41,False,0.41,16.81
2009-10-23,48,48,False,0.48,23.04
2009-10-24,66,66,False,0.66,43.56
2009-10-25,20,20,False,0.2,4.0
2009-10-26,49,49,False,0.49,24.009999999999998
2009-10-27,74,74,False,0.74,54.76
2009-10-28,70,70,False,0.7,49.0
2009-10-29,63,63,False,0.63,39.69
2009-10-30,58,58,False,0.58,33.64
2009-10-31,48,48,False,0.48,23.04
2009-11-01,29,29,False,0.29,8.41
2009-11-02,51,51,False,0.51,26.01
2009-11-03,38,38,False,0.38,14.44
2009-11-04,66,66,False,0.66,43.56
2009-11-05,50,50,False,0.5,25.0
2009-11-06,45,45,False,0.45,20.25
2009-11-07,38,38,False,0.38,14.44
2009-11-08,27,27,False,0.27,7.290000000000001
2009-11-09,85,85,False,0.85,72.25
2009-11-10,100,100,False,1.0,100.0
2009-11-11,58,58,False,0.58,33.64
2009-11-12,32,32,False,0.32,10.24
2009-11-13,67,67,False,0.67,44.89
2009-11-14,16,16,False,0.16,2.56
2009-11-15,26,26,False,0.26,6.76
2009-11-16,77,77,False,0.77,59.29
2009-11-17,61,61,False,0.61,37.21
2009-11-18,39,39,False,0.39,15.21
2009-11-19,56,56,False,0.56,31.360000000000003
2009-11-20,48,48,False,0.48,23.04
2009-11-21,26,26,False,0.26,6.76
2009-11-22,37,37,False,0.37,13.69
2009-11-23,39,39,False,0.39,15.21
2009-11-24,64,64,False,0.64,40.96
2009-11-25,54,54,False,0.54,29.160000000000004
2009-11-26,39,39,False,0.39,15.21
2009-11-27,36,36,False,0.36,12.959999999999999
2009-11-28,37,37,False,0.37,13.69
2009-11-29,62,62,False,0.62,38.44
2009-11-30,95,95,False,0.95,90.25
2009-12-01,100,100,False,1.0,100.0
2009-12-02,66,66,False,0.66,43.56
2009-12-03,49,49,False,0.49,24.009999999999998
2009-12-04,89,89,False,0.89,79.21000000000001
2009-12-05,52,52,False,0.52,27.04
2009-12-06,59,59,False,0.59,34.809999999999995
2009-12-07,62,62,False,0.62,38.44
2009-12-08,39,39,False,0.39,15.21
2009-12-09,35,35,False,0.35,12.25
2009-12-10,68,68,False,0.68,46.24
2009-12-11,28,28,False,0.28,7.840000000000001
2009-12-12,32,32,False,0.32,10.24
2009-12-13,20,20,False,0.2,4.0
2009-12-14,63,63,False,0.63,39.69
2009-12-15,35,35,False,0.35,12.25
2009-12-16,63,63,False,0.63,39.69
2009-12-17,90,90,False,0.9,81.0
2009-12-18,61,61,False,0.61,37.21
2009-12-19,90,90,False,0.9,81.0
2009-12-20,57,57,False,0.57,32.489999999999995
2009-12-21,91,91,False,0.91,82.81
2009-12-22,94,94,False,0.94,88.36
2009-12-23,44,44,False,0.44,19.36
2009-12-24,35,35,False,0.35,12.25
2009-12-25,28,28,False,0.28,7.840000000000001
2009-12-26,16,16,False,0.16,2.56
2009-12-27,39,39,False,0.39,15.21
2009-12-28,49,49,False,0.49,24.009999999999998
2009-12-29,31,31,False,0.31,9.61
2009-12-30,27,27,False,0.27,7.290000000000001
2009-12-31,18,18,False,0.18,3.2399999999999998
2010-01-01,26,26,False,0.26,6.76
2010-01-02,45,45,False,0.45,20.25
2010-01-03,33,33,False,0.33,10.89
2010-01-04,95,95,False,0.95,90.25
2010-01-05,63,63,False,0.63,39.69
2010-01-06,63,63,False,0.63,39.69
2010-01-07,100,100,False,1.0,100.0
2010-01-08,61,61,False,0.61,37.21
2010-01-09,37,37,False,0.37,13.69
2010-01-10,11,11,False,0.11,1.21
2010-01-11,84,84,False,0.84,70.56
2010-01-12,61,61,False,0.61,37.21
2010-01-13,72,72,False,0.72,51.839999999999996
2010-01-14,65,65,False,0.65,42.25
2010-01-15,46,46,False,0.46,21.16
2010-01-16,37,37,False,0.37,13.69
2010-01-17,37,37,False,0.37,13.69
2010-01-18,36,36,False,0.36,12.959999999999999
2010-01-19,39,39,False,0.39,15.21
2010-01-20,63,63,False,0.63,39.69
2010-01-21,56,56,False,0.56,31.360000000000003
2010-01-22,63,63,False,0.63,39.69
2010-01-23,30,30,False,0.3,9.0
2010-01-24,62,62,False,0.62,38.44
2010-01-25,42,42,False,0.42,17.64
2010-01-26,80,80,False,0.8,64.0
2010-01-27,70,70,False,0.7,49.0
2010-01-28,49,49,False,0.49,24.009999999999998
2010-01-29,91,91,False,0.91,82.81
2010-01-30,30,30,False,0.3,9.0
2010-01-31,35,35,False,0.35,12.25
2010-02-01,29,29,False,0.29,8.41
2010-02-02,57,57,False,0.57,32.489999999999995
2010-02-03,69,69,False,0.69,47.61
2010-02-04,41,41,False,0.41,16.81
2010-02-05,31,31,False,0.31,9.61
2010-02-06,41,41,False,0.41,16.81
2010-02-07,17,17,False,0.17,2.89
2010-02-08,36,36,False,0.36,12.959999999999999
2010-02-09,79,79,False,0.79,62.410000000000004
2010-02-10,29,29,False,0.29,8.41
2010-02-11,100,100,False,1.0,100.0
2010-02-12,31,31,False,0.31,9.61
2010-02-13,26,26,False,0.26,6.76
2010-02-14,18,18,False,0.18,3.2399999999999998
2010-02-15,53,53,False,0.53,28.09
2010-02-16,47,47,False,0.47,22.09
2010-02-17,59,59,False,0.59,34.809999999999995
2010-02-18,35,35,False,0.35,12.25
2010-02-19,44,44,False,0.44,19.36
2010-02-20,43,43,False,0.43,18.49
2010-02-21,9,9,False,0.09,0.8099999999999999
2010-02-22,41,41,False,0.41,16.81
2010-02-23,40,40,False,0.4,16.0
2010-02-24,81,81,False,0.81,65.61
2010-02-25,81,81,False,0.81,65.61
2010-02-26,43,43,False,0.43,18.49
2010-02-27,49,49,False,0.49,24.009999999999998
2010-02-28,43,43,False,0.43,18.49
2010-03-01,53,53,False,0.53,28.09
2010-03-02,67,67,False,0.67,44.89
2010-03-03,100,100,False,1.0,100.0
2010-03-04,67,67,False,0.67,44.89
2010-03-05,48,48,False,0.48,23.04
2010-03-06,39,39,False,0.39,15.21
2010-03-07,16,16,False,0.16,2.56
2010-03-08,56,56,False,0.56,31.360000000000003
2010-03-09,60,60,False,0.6,36.0
2010-03-10,66,66,False,0.66,43.56
2010-03-11,43,43,False,0.43,18.49
2010-03-12,42,42,False,0.42,17.64
2010-03-13,23,23,False,0.23,5.29
2010-03-14,35,35,False,0.35,12.25
2010-03-15,43,43,False,0.43,18.49
2010-03-16,43,43,False,0.43,18.49
2010-03-17,41,41,False,0.41,16.81
2010-03-18,42,42,False,0.42,17.64
2010-03-19,59,59,False,0.59,34.809999999999995
2010-03-20,29,29,False,0.29,8.41
2010-03-21,27,27,False,0.27,7.290000000000001
2010-03-22,63,63,False,0.63,39.69
2010-03-23,89,89,False,0.89,79.21000000000001
2010-03-24,59,59,False,0.59,34.809999999999995
2010-03-25,53,53,False,0.53,28.09
2010-03-26,62,62,False,0.62,38.44
2010-03-27,44,44,False,0.44,19.36
2010-03-28,28,28,False,0.28,7.840000000000001
2010-03-29,58,58,False,0.58,33.64
2010-03-30,71,71,False,0.71,50.41
2010-03-31,52,52,False,0.52,27.04
2010-04-01,81,81,False,0.81,65.61
2010-04-02,75,75,False,0.75,56.25
2010-04-03,33,33,False,0.33,10.89
2010-04-04,20,20,False,0.2,4.0
2010-04-05,53,53,False,0.53,28.09
2010-04-06,51,51,False,0.51,26.01
2010-04-07,33,33,False,0.33,10.89
2010-04-08,64,64,False,0.64,40.96
2010-04-09,42,42,False,0.42,17.64
2010-04-10,27,27,False,0.27,7.290000000000001
2010-04-11,27,27,False,0.27,7.290000000000001
2010-04-12,68,68,False,0.68,46.24
2010-04-13,100,100,False,1.0,100.0
2010-04-14,50,50,False,0.5,25.0
2010-04-15,63,63,False,0.63,39.69
2010-04-16,54,54,False,0.54,29.160000000000004
2010-04-17,45,45,False,0.45,20.25
2010-04-18,31,31,False,0.31,9.61
2010-04-19,65,65,False,0.65,42.25
2010-04-20,52,52,False,0.52,27.04
2010-04-21,56,56,False,0.56,31.360000000000003
2010-04-22,36,36,False,0.36,12.959999999999999
2010-04-23,54,54,False,0.54,29.160000000000004
2010-04-24,18,18,False,0.18,3.2399999999999998
2010-04-25,35,35,False,0.35,12.25
2010-04-26,46,46,False,0.46,21.16
2010-04-27,69,69,False,0.69,47.61
2010-04-28,69,69,False,0.69,47.61
2010-04-29,52,52,False,0.52,27.04
2010-04-30,62,62,False,0.62,38.44
2010-05-01,30,30,False,0.3,9.0
2010-05-02,36,36,False,0.36,12.959999999999999
2010-05-03,97,97,False,0.97,94.09
2010-05-04,80,80,False,0.8,64.0
2010-05-05,66,66,False,0.66,43.56
2010-05-06,40,40,False,0.4,16.0
2010-05-07,73,73,False,0.73,53.29
2010-05-08,36,36,False,0.36,12.959999999999999
2010-05-09,25,25,False,0.25,6.25
2010-05-10,52,52,False,0.52,27.04
2010-05-11,58,58,False,0.58,33.64
2010-05-12,79,79,False,0.79,62.410000000000004
2010-05-13,52,52,False,0.52,27.04
2010-05-14,94,94,False,0.94,88.36
2010-05-15,38,38,False,0.38,14.44
2010-05-16,44,44,False,0.44,19.36
2010-05-17,75,75,False,0.75,56.25
2010-05-18,58,58,False,0.58,33.64
2010-05-19,91,91,False,0.91,82.81
2010-05-20,82,82,False,0.82,67.24
2010-05-21,39,39,False,0.39,15.21
2010-05-22,50,50,False,0.5,25.0
2010-05-23,44,44,False,0.44,19.36
2010-05-24,77,77,False,0.77,59.29
2010-05-25,92,92,False,0.92,84.64
2010-05-26,81,81,False,0.81,65.61
2010-05-27,99,99,False,0.99,98.01
2010-05-28,100,100,False,1.0,100.0
2010-05-29,32,32,False,0.32,10.24
2010-05-30,21,21,False,0.21,4.41
2010-05-31,41,41,False,0.41,16.81
2010-06-01,86,86,False,0.86,73.96
2010-06-02,87,87,False,0.87,75.69
2010-06-03,65,65,False,0.65,42.25
2010-06-04,52,52,False,0.52,27.04
2010-06-05,28,28,False,0.28,7.840000000000001
2010-06-06,14,14,False,0.14,1.9600000000000002
2010-06-07,49,49,False,0.49,24.009999999999998
2010-06-08,51,51,False,0.51,26.01
2010-06-09,92,92,False,0.92,84.64
2010-06-10,79,79,False,0.79,62.410000000000004
