date,the deficit_unscaled,the deficit_monthly,isPartial,scale,the deficit
2008-11-07,71,71,False,0.71,50.41
2008-11-08,74,74,False,0.74,54.76
2008-11-09,75,75,False,0.75,56.25
2008-11-10,17,17,False,0.17,2.89
2008-11-11,50,50,False,0.5,25.0
2008-11-12,17,17,False,0.17,2.89
2008-11-13,100,100,False,1.0,100.0
2008-11-14,71,71,False,0.71,50.41
2008-11-15,50,50,False,0.5,25.0
2008-11-16,75,75,False,0.75,56.25
2008-11-17,17,17,False,0.17,2.89
2008-11-18,50,50,False,0.5,25.0
2008-11-19,0,0,False,0.0,0.0
2008-11-20,17,17,False,0.17,2.89
2008-11-21,35,35,False,0.35,12.25
2008-11-22,0,0,False,0.0,0.0
2008-11-23,75,75,False,0.75,56.25
2008-11-24,0,0,False,0.0,0.0
2008-11-25,50,50,False,0.5,25.0
2008-11-26,0,0,False,0.0,0.0
2008-11-27,27,27,False,0.27,7.290000000000001
2008-11-28,24,24,False,0.24,5.76
2008-11-29,25,25,False,0.25,6.25
2008-11-30,49,49,False,0.49,24.009999999999998
2008-12-01,48,48,False,0.48,23.04
2008-12-02,47,47,False,0.47,22.09
2008-12-03,24,24,False,0.24,5.76
2008-12-04,0,0,False,0.0,0.0
2008-12-05,26,26,False,0.26,6.76
2008-12-06,71,71,False,0.71,50.41
2008-12-07,0,0,False,0.0,0.0
2008-12-08,48,48,False,0.48,23.04
2008-12-09,24,24,False,0.24,5.76
2008-12-10,24,24,False,0.24,5.76
2008-12-11,73,73,False,0.73,53.29
2008-12-12,0,0,False,0.0,0.0
2008-12-13,0,0,False,0.0,0.0
2008-12-14,37,37,False,0.37,13.69
2008-12-15,24,24,False,0.24,5.76
2008-12-16,24,24,False,0.24,5.76
2008-12-17,100,100,False,1.0,100.0
2008-12-18,26,26,False,0.26,6.76
2008-12-19,0,0,False,0.0,0.0
2008-12-20,0,0,False,0.0,0.0
2008-12-21,0,0,False,0.0,0.0
2008-12-22,28,28,False,0.28,7.840000000000001
2008-12-23,0,0,False,0.0,0.0
2008-12-24,36,36,False,0.36,12.959999999999999
2008-12-25,52,52,False,0.52,27.04
2008-12-26,0,0,False,0.0,0.0
2008-12-27,41,41,False,0.41,16.81
2008-12-28,42,42,False,0.42,17.64
2008-12-29,59,59,False,0.59,34.809999999999995
2008-12-30,0,0,False,0.0,0.0
2008-12-31,0,0,False,0.0,0.0
2009-01-01,41,41,False,0.41,16.81
2009-01-02,0,0,False,0.0,0.0
2009-01-03,0,0,False,0.0,0.0
2009-01-04,33,33,False,0.33,10.89
2009-01-05,0,0,False,0.0,0.0
2009-01-06,67,67,False,0.67,44.89
2009-01-07,45,45,False,0.45,20.25
2009-01-08,45,45,False,0.45,20.25
2009-01-09,0,0,False,0.0,0.0
2009-01-10,65,65,False,0.65,42.25
2009-01-11,100,100,False,1.0,100.0
2009-01-12,66,66,False,0.66,43.56
2009-01-13,44,44,False,0.44,19.36
2009-01-14,22,22,False,0.22,4.84
2009-01-15,44,44,False,0.44,19.36
2009-01-16,0,0,False,0.0,0.0
2009-01-17,33,33,False,0.33,10.89
2009-01-18,0,0,False,0.0,0.0
2009-01-19,0,0,False,0.0,0.0
2009-01-20,0,0,False,0.0,0.0
2009-01-21,87,87,False,0.87,75.69
2009-01-22,22,22,False,0.22,4.84
2009-01-23,45,45,False,0.45,20.25
2009-01-24,31,31,False,0.31,9.61
2009-01-25,32,32,False,0.32,10.24
2009-01-26,0,0,False,0.0,0.0
2009-01-27,21,21,False,0.21,4.41
2009-01-28,42,42,False,0.42,17.64
2009-01-29,0,0,False,0.0,0.0
2009-01-30,46,46,False,0.46,21.16
2009-01-31,64,64,False,0.64,40.96
2009-02-01,19,19,False,0.19,3.61
2009-02-02,26,26,False,0.26,6.76
2009-02-03,25,25,False,0.25,6.25
2009-02-04,12,12,False,0.12,1.44
2009-02-05,38,38,False,0.38,14.44
2009-02-06,13,13,False,0.13,1.69
2009-02-07,19,19,False,0.19,3.61
2009-02-08,0,0,False,0.0,0.0
2009-02-09,25,25,False,0.25,6.25
2009-02-10,75,75,False,0.75,56.25
2009-02-11,25,25,False,0.25,6.25
2009-02-12,39,39,False,0.39,15.21
2009-02-13,0,0,False,0.0,0.0
2009-02-14,0,0,False,0.0,0.0
2009-02-15,0,0,False,0.0,0.0
2009-02-16,14,14,False,0.14,1.9600000000000002
2009-02-17,25,25,False,0.25,6.25
2009-02-18,50,50,False,0.5,25.0
2009-02-19,13,13,False,0.13,1.69
2009-02-20,0,0,False,0.0,0.0
2009-02-21,19,19,False,0.19,3.61
2009-02-22,38,38,False,0.38,14.44
2009-02-23,0,0,False,0.0,0.0
2009-02-24,38,38,False,0.38,14.44
2009-02-25,100,100,False,1.0,100.0
2009-02-26,25,25,False,0.25,6.25
2009-02-27,13,13,False,0.13,1.69
2009-02-28,55,55,False,0.55,30.250000000000004
2009-03-01,29,29,False,0.29,8.41
2009-03-02,39,39,False,0.39,15.21
2009-03-03,39,39,False,0.39,15.21
2009-03-04,0,0,False,0.0,0.0
2009-03-05,20,20,False,0.2,4.0
2009-03-06,21,21,False,0.21,4.41
2009-03-07,60,60,False,0.6,36.0
2009-03-08,30,30,False,0.3,9.0
2009-03-09,20,20,False,0.2,4.0
2009-03-10,0,0,False,0.0,0.0
2009-03-11,40,40,False,0.4,16.0
2009-03-12,100,100,False,1.0,100.0
2009-03-13,21,21,False,0.21,4.41
2009-03-14,0,0,False,0.0,0.0
2009-03-15,60,60,False,0.6,36.0
2009-03-16,40,40,False,0.4,16.0
2009-03-17,20,20,False,0.2,4.0
2009-03-18,41,41,False,0.41,16.81
2009-03-19,40,40,False,0.4,16.0
2009-03-20,21,21,False,0.21,4.41
2009-03-21,61,61,False,0.61,37.21
2009-03-22,0,0,False,0.0,0.0
2009-03-23,79,79,False,0.79,62.410000000000004
2009-03-24,19,19,False,0.19,3.61
2009-03-25,78,78,False,0.78,60.84
2009-03-26,59,59,False,0.59,34.809999999999995
2009-03-27,84,84,False,0.84,70.56
2009-03-28,0,0,False,0.0,0.0
2009-03-29,29,29,False,0.29,8.41
2009-03-30,97,97,False,0.97,94.09
2009-03-31,57,57,False,0.57,32.489999999999995
2009-04-01,0,0,False,0.0,0.0
2009-04-02,0,0,False,0.0,0.0
2009-04-03,27,27,False,0.27,7.290000000000001
2009-04-04,0,0,False,0.0,0.0
2009-04-05,0,0,False,0.0,0.0
2009-04-06,51,51,False,0.51,26.01
2009-04-07,51,51,False,0.51,26.01
2009-04-08,78,78,False,0.78,60.84
2009-04-09,27,27,False,0.27,7.290000000000001
2009-04-10,31,31,False,0.31,9.61
2009-04-11,40,40,False,0.4,16.0
2009-04-12,0,0,False,0.0,0.0
2009-04-13,0,0,False,0.0,0.0
2009-04-14,0,0,False,0.0,0.0
2009-04-15,25,25,False,0.25,6.25
2009-04-16,52,52,False,0.52,27.04
2009-04-17,85,85,False,0.85,72.25
2009-04-18,41,41,False,0.41,16.81
2009-04-19,77,77,False,0.77,59.29
2009-04-20,75,75,False,0.75,56.25
2009-04-21,24,24,False,0.24,5.76
2009-04-22,75,75,False,0.75,56.25
2009-04-23,0,0,False,0.0,0.0
2009-04-24,0,0,False,0.0,0.0
2009-04-25,0,0,False,0.0,0.0
2009-04-26,40,40,False,0.4,16.0
2009-04-27,100,100,False,1.0,100.0
2009-04-28,49,49,False,0.49,24.009999999999998
2009-04-29,75,75,False,0.75,56.25
2009-04-30,50,50,False,0.5,25.0
2009-05-01,32,32,False,0.32,10.24
2009-05-02,0,0,False,0.0,0.0
2009-05-03,0,0,False,0.0,0.0
2009-05-04,14,14,False,0.14,1.9600000000000002
2009-05-05,71,71,False,0.71,50.41
2009-05-06,57,57,False,0.57,32.489999999999995
2009-05-07,15,15,False,0.15,2.25
2009-05-08,16,16,False,0.16,2.56
2009-05-09,70,70,False,0.7,49.0
2009-05-10,24,24,False,0.24,5.76
2009-05-11,0,0,False,0.0,0.0
2009-05-12,100,100,False,1.0,100.0
2009-05-13,72,72,False,0.72,51.839999999999996
2009-05-14,59,59,False,0.59,34.809999999999995
2009-05-15,47,47,False,0.47,22.09
2009-05-16,23,23,False,0.23,5.29
2009-05-17,0,0,False,0.0,0.0
2009-05-18,15,15,False,0.15,2.25
2009-05-19,43,43,False,0.43,18.49
2009-05-20,15,15,False,0.15,2.25
2009-05-21,15,15,False,0.15,2.25
2009-05-22,17,17,False,0.17,2.89
2009-05-23,24,24,False,0.24,5.76
2009-05-24,0,0,False,0.0,0.0
2009-05-25,22,22,False,0.22,4.84
2009-05-26,59,59,False,0.59,34.809999999999995
2009-05-27,14,14,False,0.14,1.9600000000000002
2009-05-28,0,0,False,0.0,0.0
2009-05-29,16,16,False,0.16,2.56
2009-05-30,24,24,False,0.24,5.76
2009-05-31,0,0,False,0.0,0.0
2009-06-01,33,33,False,0.33,10.89
2009-06-02,32,32,False,0.32,10.24
2009-06-03,65,65,False,0.65,42.25
2009-06-04,0,0,False,0.0,0.0
2009-06-05,0,0,False,0.0,0.0
2009-06-06,0,0,False,0.0,0.0
2009-06-07,0,0,False,0.0,0.0
2009-06-08,0,0,False,0.0,0.0
2009-06-09,65,65,False,0.65,42.25
2009-06-10,66,66,False,0.66,43.56
2009-06-11,67,67,False,0.67,44.89
2009-06-12,0,0,False,0.0,0.0
2009-06-13,0,0,False,0.0,0.0
2009-06-14,54,54,False,0.54,29.160000000000004
2009-06-15,67,67,False,0.67,44.89
2009-06-16,67,67,False,0.67,44.89
2009-06-17,100,100,False,1.0,100.0
2009-06-18,0,0,False,0.0,0.0
2009-06-19,0,0,False,0.0,0.0
2009-06-20,52,52,False,0.52,27.04
2009-06-21,0,0,False,0.0,0.0
2009-06-22,0,0,False,0.0,0.0
2009-06-23,100,100,False,1.0,100.0
2009-06-24,67,67,False,0.67,44.89
2009-06-25,68,68,False,0.68,46.24
2009-06-26,36,36,False,0.36,12.959999999999999
2009-06-27,0,0,False,0.0,0.0
2009-06-28,54,54,False,0.54,29.160000000000004
2009-06-29,34,34,False,0.34,11.56
2009-06-30,33,33,False,0.33,10.89
2009-07-01,0,0,False,0.0,0.0
2009-07-02,26,26,False,0.26,6.76
2009-07-03,0,0,False,0.0,0.0
2009-07-04,0,0,False,0.0,0.0
2009-07-05,0,0,False,0.0,0.0
2009-07-06,25,25,False,0.25,6.25
2009-07-07,0,0,False,0.0,0.0
2009-07-08,0,0,False,0.0,0.0
2009-07-09,0,0,False,0.0,0.0
2009-07-10,26,26,False,0.26,6.76
2009-07-11,37,37,False,0.37,13.69
2009-07-12,0,0,False,0.0,0.0
2009-07-13,74,74,False,0.74,54.76
2009-07-14,72,72,False,0.72,51.839999999999996
2009-07-15,25,25,False,0.25,6.25
2009-07-16,100,100,False,1.0,100.0
2009-07-17,0,0,False,0.0,0.0
2009-07-18,38,38,False,0.38,14.44
2009-07-19,39,39,False,0.39,15.21
2009-07-20,0,0,False,0.0,0.0
2009-07-21,23,23,False,0.23,5.29
2009-07-22,0,0,False,0.0,0.0
2009-07-23,25,25,False,0.25,6.25
2009-07-24,26,26,False,0.26,6.76
2009-07-25,37,37,False,0.37,13.69
2009-07-26,0,0,False,0.0,0.0
2009-07-27,24,24,False,0.24,5.76
2009-07-28,0,0,False,0.0,0.0
2009-07-29,24,24,False,0.24,5.76
2009-07-30,25,25,False,0.25,6.25
2009-07-31,52,52,False,0.52,27.04
2009-08-01,26,26,False,0.26,6.76
2009-08-02,0,0,False,0.0,0.0
2009-08-03,34,34,False,0.34,11.56
2009-08-04,17,17,False,0.17,2.89
2009-08-05,17,17,False,0.17,2.89
2009-08-06,35,35,False,0.35,12.25
2009-08-07,19,19,False,0.19,3.61
2009-08-08,26,26,False,0.26,6.76
2009-08-09,26,26,False,0.26,6.76
2009-08-10,17,17,False,0.17,2.89
2009-08-11,17,17,False,0.17,2.89
2009-08-12,17,17,False,0.17,2.89
2009-08-13,34,34,False,0.34,11.56
2009-08-14,0,0,False,0.0,0.0
2009-08-15,26,26,False,0.26,6.76
2009-08-16,27,27,False,0.27,7.290000000000001
2009-08-17,0,0,False,0.0,0.0
2009-08-18,17,17,False,0.17,2.89
2009-08-19,33,33,False,0.33,10.89
2009-08-20,34,34,False,0.34,11.56
2009-08-21,35,35,False,0.35,12.25
2009-08-22,25,25,False,0.25,6.25
2009-08-23,25,25,False,0.25,6.25
2009-08-24,100,100,False,1.0,100.0
2009-08-25,33,33,False,0.33,10.89
2009-08-26,17,17,False,0.17,2.89
2009-08-27,0,0,False,0.0,0.0
2009-08-28,35,35,False,0.35,12.25
2009-08-29,0,0,False,0.0,0.0
2009-08-30,25,25,False,0.25,6.25
2009-08-31,66,66,False,0.66,43.56
2009-09-01,74,74,False,0.74,54.76
2009-09-02,100,100,False,1.0,100.0
2009-09-03,0,0,False,0.0,0.0
2009-09-04,54,54,False,0.54,29.160000000000004
2009-09-05,39,39,False,0.39,15.21
2009-09-06,0,0,False,0.0,0.0
2009-09-07,0,0,False,0.0,0.0
2009-09-08,0,0,False,0.0,0.0
2009-09-09,49,49,False,0.49,24.009999999999998
2009-09-10,98,98,False,0.98,96.03999999999999
2009-09-11,77,77,False,0.77,59.29
2009-09-12,73,73,False,0.73,53.29
2009-09-13,73,73,False,0.73,53.29
2009-09-14,97,97,False,0.97,94.09
2009-09-15,24,24,False,0.24,5.76
2009-09-16,24,24,False,0.24,5.76
2009-09-17,0,0,False,0.0,0.0
2009-09-18,0,0,False,0.0,0.0
2009-09-19,37,37,False,0.37,13.69
2009-09-20,0,0,False,0.0,0.0
2009-09-21,96,96,False,0.96,92.16
2009-09-22,71,71,False,0.71,50.41
2009-09-23,96,96,False,0.96,92.16
2009-09-24,0,0,False,0.0,0.0
2009-09-25,52,52,False,0.52,27.04
2009-09-26,74,74,False,0.74,54.76
2009-09-27,72,72,False,0.72,51.839999999999996
2009-09-28,48,48,False,0.48,23.04
2009-09-29,94,94,False,0.94,88.36
2009-09-30,48,48,False,0.48,23.04
2009-10-01,15,15,False,0.15,2.25
2009-10-02,47,47,False,0.47,22.09
2009-10-03,22,22,False,0.22,4.84
2009-10-04,22,22,False,0.22,4.84
2009-10-05,29,29,False,0.29,8.41
2009-10-06,29,29,False,0.29,8.41
2009-10-07,58,58,False,0.58,33.64
2009-10-08,44,44,False,0.44,19.36
2009-10-09,15,15,False,0.15,2.25
2009-10-10,66,66,False,0.66,43.56
2009-10-11,22,22,False,0.22,4.84
2009-10-12,30,30,False,0.3,9.0
2009-10-13,14,14,False,0.14,1.9600000000000002
2009-10-14,43,43,False,0.43,18.49
2009-10-15,58,58,False,0.58,33.64
2009-10-16,31,31,False,0.31,9.61
2009-10-17,22,22,False,0.22,4.84
2009-10-18,0,0,False,0.0,0.0
2009-10-19,43,43,False,0.43,18.49
2009-10-20,70,70,False,0.7,49.0
2009-10-21,100,100,False,1.0,100.0
2009-10-22,28,28,False,0.28,7.840000000000001
2009-10-23,15,15,False,0.15,2.25
2009-10-24,63,63,False,0.63,39.69
2009-10-25,21,21,False,0.21,4.41
2009-10-26,56,56,False,0.56,31.360000000000003
2009-10-27,96,96,False,0.96,92.16
2009-10-28,14,14,False,0.14,1.9600000000000002
2009-10-29,28,28,False,0.28,7.840000000000001
2009-10-30,15,15,False,0.15,2.25
2009-10-31,0,0,False,0.0,0.0
2009-11-01,82,82,False,0.82,67.24
2009-11-02,26,26,False,0.26,6.76
2009-11-03,25,25,False,0.25,6.25
2009-11-04,37,37,False,0.37,13.69
2009-11-05,37,37,False,0.37,13.69
2009-11-06,13,13,False,0.13,1.69
2009-11-07,38,38,False,0.38,14.44
2009-11-08,38,38,False,0.38,14.44
2009-11-09,12,12,False,0.12,1.44
2009-11-10,61,61,False,0.61,37.21
2009-11-11,51,51,False,0.51,26.01
2009-11-12,63,63,False,0.63,39.69
2009-11-13,39,39,False,0.39,15.21
2009-11-14,18,18,False,0.18,3.2399999999999998
2009-11-15,55,55,False,0.55,30.250000000000004
2009-11-16,0,0,False,0.0,0.0
2009-11-17,36,36,False,0.36,12.959999999999999
2009-11-18,49,49,False,0.49,24.009999999999998
2009-11-19,100,100,False,1.0,100.0
2009-11-20,26,26,False,0.26,6.76
2009-11-21,73,73,False,0.73,53.29
2009-11-22,19,19,False,0.19,3.61
2009-11-23,37,37,False,0.37,13.69
2009-11-24,25,25,False,0.25,6.25
2009-11-25,0,0,False,0.0,0.0
2009-11-26,19,19,False,0.19,3.61
2009-11-27,18,18,False,0.18,3.2399999999999998
2009-11-28,19,19,False,0.19,3.61
2009-11-29,18,18,False,0.18,3.2399999999999998
2009-11-30,0,0,False,0.0,0.0
2009-12-01,74,74,False,0.74,54.76
2009-12-02,38,38,False,0.38,14.44
2009-12-03,51,51,False,0.51,26.01
2009-12-04,14,14,False,0.14,1.9600000000000002
2009-12-05,18,18,False,0.18,3.2399999999999998
2009-12-06,37,37,False,0.37,13.69
2009-12-07,63,63,False,0.63,39.69
2009-12-08,100,100,False,1.0,100.0
2009-12-09,75,75,False,0.75,56.25
2009-12-10,65,65,False,0.65,42.25
2009-12-11,40,40,False,0.4,16.0
2009-12-12,19,19,False,0.19,3.61
2009-12-13,57,57,False,0.57,32.489999999999995
2009-12-14,39,39,False,0.39,15.21
2009-12-15,63,63,False,0.63,39.69
2009-12-16,26,26,False,0.26,6.76
2009-12-17,13,13,False,0.13,1.69
2009-12-18,29,29,False,0.29,8.41
2009-12-19,20,20,False,0.2,4.0
2009-12-20,0,0,False,0.0,0.0
2009-12-21,29,29,False,0.29,8.41
2009-12-22,44,44,False,0.44,19.36
2009-12-23,16,16,False,0.16,2.56
2009-12-24,0,0,False,0.0,0.0
2009-12-25,53,53,False,0.53,28.09
2009-12-26,0,0,False,0.0,0.0
2009-12-27,22,22,False,0.22,4.84
2009-12-28,0,0,False,0.0,0.0
2009-12-29,15,15,False,0.15,2.25
2009-12-30,46,46,False,0.46,21.16
2009-12-31,17,17,False,0.17,2.89
2010-01-01,24,24,False,0.24,5.76
2010-01-02,0,0,False,0.0,0.0
2010-01-03,20,20,False,0.2,4.0
2010-01-04,41,41,False,0.41,16.81
2010-01-05,13,13,False,0.13,1.69
2010-01-06,40,40,False,0.4,16.0
2010-01-07,0,0,False,0.0,0.0
2010-01-08,13,13,False,0.13,1.69
2010-01-09,0,0,False,0.0,0.0
2010-01-10,0,0,False,0.0,0.0
2010-01-11,39,39,False,0.39,15.21
2010-01-12,0,0,False,0.0,0.0
2010-01-13,13,13,False,0.13,1.69
2010-01-14,52,52,False,0.52,27.04
2010-01-15,14,14,False,0.14,1.9600000000000002
2010-01-16,19,19,False,0.19,3.61
2010-01-17,0,0,False,0.0,0.0
2010-01-18,29,29,False,0.29,8.41
2010-01-19,25,25,False,0.25,6.25
2010-01-20,12,12,False,0.12,1.44
2010-01-21,38,38,False,0.38,14.44
2010-01-22,40,40,False,0.4,16.0
2010-01-23,90,90,False,0.9,81.0
2010-01-24,0,0,False,0.0,0.0
2010-01-25,0,0,False,0.0,0.0
2010-01-26,50,50,False,0.5,25.0
2010-01-27,37,37,False,0.37,13.69
2010-01-28,100,100,False,1.0,100.0
2010-01-29,52,52,False,0.52,27.04
2010-01-30,0,0,False,0.0,0.0
2010-01-31,90,90,False,0.9,81.0
2010-02-01,55,55,False,0.55,30.250000000000004
2010-02-02,32,32,False,0.32,10.24
2010-02-03,43,43,False,0.43,18.49
2010-02-04,100,100,False,1.0,100.0
2010-02-05,81,81,False,0.81,65.61
2010-02-06,0,0,False,0.0,0.0
2010-02-07,32,32,False,0.32,10.24
2010-02-08,23,23,False,0.23,5.29
2010-02-09,64,64,False,0.64,40.96
2010-02-10,33,33,False,0.33,10.89
2010-02-11,22,22,False,0.22,4.84
2010-02-12,12,12,False,0.12,1.44
2010-02-13,16,16,False,0.16,2.56
2010-02-14,69,69,False,0.69,47.61
2010-02-15,63,63,False,0.63,39.69
2010-02-16,11,11,False,0.11,1.21
2010-02-17,11,11,False,0.11,1.21
2010-02-18,66,66,False,0.66,43.56
2010-02-19,59,59,False,0.59,34.809999999999995
2010-02-20,0,0,False,0.0,0.0
2010-02-21,33,33,False,0.33,10.89
2010-02-22,22,22,False,0.22,4.84
2010-02-23,21,21,False,0.21,4.41
2010-02-24,66,66,False,0.66,43.56
2010-02-25,33,33,False,0.33,10.89
2010-02-26,46,46,False,0.46,21.16
2010-02-27,16,16,False,0.16,2.56
2010-02-28,16,16,False,0.16,2.56
2010-03-01,26,26,False,0.26,6.76
2010-03-02,65,65,False,0.65,42.25
2010-03-03,39,39,False,0.39,15.21
2010-03-04,53,53,False,0.53,28.09
2010-03-05,28,28,False,0.28,7.840000000000001
2010-03-06,20,20,False,0.2,4.0
2010-03-07,20,20,False,0.2,4.0
2010-03-08,27,27,False,0.27,7.290000000000001
2010-03-09,39,39,False,0.39,15.21
2010-03-10,13,13,False,0.13,1.69
2010-03-11,93,93,False,0.93,86.49000000000001
2010-03-12,41,41,False,0.41,16.81
2010-03-13,38,38,False,0.38,14.44
2010-03-14,39,39,False,0.39,15.21
2010-03-15,40,40,False,0.4,16.0
2010-03-16,40,40,False,0.4,16.0
2010-03-17,82,82,False,0.82,67.24
2010-03-18,69,69,False,0.69,47.61
2010-03-19,14,14,False,0.14,1.9600000000000002
2010-03-20,20,20,False,0.2,4.0
2010-03-21,78,78,False,0.78,60.84
2010-03-22,39,39,False,0.39,15.21
2010-03-23,26,26,False,0.26,6.76
2010-03-24,27,27,False,0.27,7.290000000000001
2010-03-25,40,40,False,0.4,16.0
2010-03-26,84,84,False,0.84,70.56
2010-03-27,100,100,False,1.0,100.0
2010-03-28,0,0,False,0.0,0.0
2010-03-29,52,52,False,0.52,27.04
2010-03-30,53,53,False,0.53,28.09
2010-03-31,81,81,False,0.81,65.61
2010-04-01,40,40,False,0.4,16.0
2010-04-02,47,47,False,0.47,22.09
2010-04-03,40,40,False,0.4,16.0
2010-04-04,0,0,False,0.0,0.0
2010-04-05,65,65,False,0.65,42.25
2010-04-06,63,63,False,0.63,39.69
2010-04-07,13,13,False,0.13,1.69
2010-04-08,13,13,False,0.13,1.69
2010-04-09,27,27,False,0.27,7.290000000000001
2010-04-10,77,77,False,0.77,59.29
2010-04-11,19,19,False,0.19,3.61
2010-04-12,50,50,False,0.5,25.0
2010-04-13,49,49,False,0.49,24.009999999999998
2010-04-14,12,12,False,0.12,1.44
2010-04-15,100,100,False,1.0,100.0
2010-04-16,65,65,False,0.65,42.25
2010-04-17,94,94,False,0.94,88.36
2010-04-18,56,56,False,0.56,31.360000000000003
2010-04-19,61,61,False,0.61,37.21
2010-04-20,36,36,False,0.36,12.959999999999999
2010-04-21,62,62,False,0.62,38.44
2010-04-22,25,25,False,0.25,6.25
2010-04-23,53,53,False,0.53,28.09
2010-04-24,55,55,False,0.55,30.250000000000004
2010-04-25,92,92,False,0.92,84.64
2010-04-26,48,48,False,0.48,23.04
2010-04-27,36,36,False,0.36,12.959999999999999
2010-04-28,49,49,False,0.49,24.009999999999998
2010-04-29,90,90,False,0.9,81.0
2010-04-30,68,68,False,0.68,46.24
2010-05-01,66,66,False,0.66,43.56
2010-05-02,43,43,False,0.43,18.49
2010-05-03,14,14,False,0.14,1.9600000000000002
2010-05-04,42,42,False,0.42,17.64
2010-05-05,56,56,False,0.56,31.360000000000003
2010-05-06,43,43,False,0.43,18.49
2010-05-07,15,15,False,0.15,2.25
2010-05-08,44,44,False,0.44,19.36
2010-05-09,45,45,False,0.45,20.25
2010-05-10,14,14,False,0.14,1.9600000000000002
2010-05-11,28,28,False,0.28,7.840000000000001
2010-05-12,100,100,False,1.0,100.0
2010-05-13,87,87,False,0.87,75.69
2010-05-14,62,62,False,0.62,38.44
2010-05-15,45,45,False,0.45,20.25
2010-05-16,23,23,False,0.23,5.29
2010-05-17,14,14,False,0.14,1.9600000000000002
2010-05-18,42,42,False,0.42,17.64
2010-05-19,14,14,False,0.14,1.9600000000000002
2010-05-20,59,59,False,0.59,34.809999999999995
2010-05-21,63,63,False,0.63,39.69
2010-05-22,45,45,False,0.45,20.25
2010-05-23,69,69,False,0.69,47.61
2010-05-24,15,15,False,0.15,2.25
2010-05-25,73,73,False,0.73,53.29
2010-05-26,44,44,False,0.44,19.36
2010-05-27,15,15,False,0.15,2.25
2010-05-28,49,49,False,0.49,24.009999999999998
2010-05-29,0,0,False,0.0,0.0
2010-05-30,50,50,False,0.5,25.0
2010-05-31,0,0,False,0.0,0.0
2010-06-01,59,59,False,0.59,34.809999999999995
2010-06-02,78,78,False,0.78,60.84
2010-06-03,39,39,False,0.39,15.21
2010-06-04,21,21,False,0.21,4.41
2010-06-05,59,59,False,0.59,34.809999999999995
2010-06-06,59,59,False,0.59,34.809999999999995
2010-06-07,20,20,False,0.2,4.0
2010-06-08,39,39,False,0.39,15.21
2010-06-09,59,59,False,0.59,34.809999999999995
2010-06-10,20,20,False,0.2,4.0
2010-06-11,0,0,False,0.0,0.0
2010-06-12,91,91,False,0.91,82.81
2010-06-13,0,0,False,0.0,0.0
2010-06-14,60,60,False,0.6,36.0
2010-06-15,100,100,False,1.0,100.0
2010-06-16,60,60,False,0.6,36.0
2010-06-17,0,0,False,0.0,0.0
2010-06-18,0,0,False,0.0,0.0
2010-06-19,32,32,False,0.32,10.24
2010-06-20,0,0,False,0.0,0.0
2010-06-21,61,61,False,0.61,37.21
2010-06-22,19,19,False,0.19,3.61
2010-06-23,0,0,False,0.0,0.0
2010-06-24,20,20,False,0.2,4.0
2010-06-25,22,22,False,0.22,4.84
2010-06-26,31,31,False,0.31,9.61
2010-06-27,31,31,False,0.31,9.61
2010-06-28,20,20,False,0.2,4.0
2010-06-29,19,19,False,0.19,3.61
2010-06-30,20,20,False,0.2,4.0
2010-07-01,55,55,False,0.55,30.250000000000004
2010-07-02,28,28,False,0.28,7.840000000000001
2010-07-03,70,70,False,0.7,49.0
2010-07-04,0,0,False,0.0,0.0
2010-07-05,0,0,False,0.0,0.0
2010-07-06,95,95,False,0.95,90.25
2010-07-07,23,23,False,0.23,5.29
2010-07-08,47,47,False,0.47,22.09
2010-07-09,49,49,False,0.49,24.009999999999998
2010-07-10,0,0,False,0.0,0.0
2010-07-11,0,0,False,0.0,0.0
2010-07-12,0,0,False,0.0,0.0
2010-07-13,0,0,False,0.0,0.0
2010-07-14,69,69,False,0.69,47.61
2010-07-15,71,71,False,0.71,50.41
2010-07-16,50,50,False,0.5,25.0
2010-07-17,33,33,False,0.33,10.89
2010-07-18,100,100,False,1.0,100.0
2010-07-19,69,69,False,0.69,47.61
2010-07-20,69,69,False,0.69,47.61
2010-07-21,23,23,False,0.23,5.29
2010-07-22,0,0,False,0.0,0.0
2010-07-23,0,0,False,0.0,0.0
2010-07-24,0,0,False,0.0,0.0
2010-07-25,66,66,False,0.66,43.56
2010-07-26,23,23,False,0.23,5.29
2010-07-27,90,90,False,0.9,81.0
2010-07-28,46,46,False,0.46,21.16
2010-07-29,47,47,False,0.47,22.09
2010-07-30,0,0,False,0.0,0.0
2010-07-31,65,65,False,0.65,42.25
2010-08-01,86,86,False,0.86,73.96
2010-08-02,60,60,False,0.6,36.0
2010-08-03,79,79,False,0.79,62.410000000000004
2010-08-04,20,20,False,0.2,4.0
2010-08-05,81,81,False,0.81,65.61
2010-08-06,43,43,False,0.43,18.49
2010-08-07,0,0,False,0.0,0.0
2010-08-08,57,57,False,0.57,32.489999999999995
2010-08-09,40,40,False,0.4,16.0
2010-08-10,59,59,False,0.59,34.809999999999995
2010-08-11,100,100,False,1.0,100.0
2010-08-12,61,61,False,0.61,37.21
2010-08-13,21,21,False,0.21,4.41
2010-08-14,28,28,False,0.28,7.840000000000001
2010-08-15,0,0,False,0.0,0.0
2010-08-16,20,20,False,0.2,4.0
2010-08-17,20,20,False,0.2,4.0
